"id","order","family","genus","species","subspecies","taxonlevel","accid","canonical","source"
328,"Sarcoptiformes","Avenzoariidae","Bychovskiata","subcharadrii",NA,"species",0,"Bychovskiata subcharadrii","TPT"
329,"Sarcoptiformes","Avenzoariidae","Bychovskiata","thinorni",NA,"species",0,"Bychovskiata thinorni","TPT"
330,"Sarcoptiformes","Avenzoariidae","Bychovskiata","tibetiana",NA,"species",0,"Bychovskiata tibetiana","TPT"
331,"Sarcoptiformes","Avenzoariidae","Bychovskiata","tricolor",NA,"species",0,"Bychovskiata tricolor","TPT"
332,"Sarcoptiformes","Avenzoariidae","Bychovskiata","vociferi",NA,"species",0,"Bychovskiata vociferi","TPT"
334,"Sarcoptiformes","Avenzoariidae","Capelloptes","flagellicaulus",NA,"species",0,"Capelloptes flagellicaulus","TPT"
335,"Sarcoptiformes","Avenzoariidae","Capelloptes","stenurus",NA,"species",0,"Capelloptes stenurus","TPT"
337,"Sarcoptiformes","Avenzoariidae","Laronyssus","marinus",NA,"species",0,"Laronyssus marinus","TPT"
338,"Sarcoptiformes","Avenzoariidae","Laronyssus","martini",NA,"species",0,"Laronyssus martini","TPT"
340,"Sarcoptiformes","Avenzoariidae","Ovofreyana","africana",NA,"species",0,"Ovofreyana africana","TPT"
341,"Sarcoptiformes","Avenzoariidae","Ovofreyana","gladifera",NA,"species",0,"Ovofreyana gladifera","TPT"
342,"Sarcoptiformes","Avenzoariidae","Ovofreyana","leclerci",NA,"species",0,"Ovofreyana leclerci","TPT"
344,"Sarcoptiformes","Avenzoariidae","Pomerantzevia","abnormis",NA,"species",0,"Pomerantzevia abnormis","TPT"
345,"Sarcoptiformes","Avenzoariidae","Pomerantzevia","bartramica",NA,"species",0,"Pomerantzevia bartramica","TPT"
346,"Sarcoptiformes","Avenzoariidae","Pomerantzevia","dimorpha",NA,"species",0,"Pomerantzevia dimorpha","TPT"
347,"Sarcoptiformes","Avenzoariidae","Pomerantzevia","ninnii",NA,"species",0,"Pomerantzevia ninnii","TPT"
348,"Sarcoptiformes","Avenzoariidae","Pomerantzevia","numenii",NA,"species",0,"Pomerantzevia numenii","TPT"
349,"Sarcoptiformes","Avenzoariidae","Pseudavenzoaria","ochropodis",NA,"species",0,"Pseudavenzoaria ochropodis","TPT"
351,"Sarcoptiformes","Avenzoariidae","Rafalskiata","rackae",NA,"species",0,"Rafalskiata rackae","TPT"
353,"Sarcoptiformes","Avenzoariidae","Rostratobia","setifera",NA,"species",0,"Rostratobia setifera","TPT"
354,"Sarcoptiformes","Avenzoariidae","Rostratobia","trifolia",NA,"species",0,"Rostratobia trifolia","TPT"
357,"Sarcoptiformes","Avenzoariidae","Hemifreyana","grandiloba",NA,"species",0,"Hemifreyana grandiloba","TPT"
358,"Sarcoptiformes","Avenzoariidae","Hemifreyana","marginata",NA,"species",0,"Hemifreyana marginata","TPT"
361,"Sarcoptiformes","Avenzoariidae","Bdellorhynchus","oxyurae",NA,"species",0,"Bdellorhynchus oxyurae","TPT"
362,"Sarcoptiformes","Avenzoariidae","Bdellorhynchus","polymorphus",NA,"species",0,"Bdellorhynchus polymorphus","TPT"
363,"Sarcoptiformes","Avenzoariidae","Bdellorhynchus","psalidurus",NA,"species",0,"Bdellorhynchus psalidurus","TPT"
365,"Sarcoptiformes","Avenzoariidae","Pandionacarus","fuscus",NA,"species",0,"Pandionacarus fuscus","TPT"
367,"Sarcoptiformes","Avenzoariidae","Promegninia","bulweriae",NA,"species",0,"Promegninia bulweriae","TPT"
368,"Sarcoptiformes","Avenzoariidae","Promegninia","pedimana",NA,"species",0,"Promegninia pedimana","TPT"
369,"Sarcoptiformes","Avenzoariidae","Promegninia","thalassarche",NA,"species",0,"Promegninia thalassarche","TPT"
371,"Sarcoptiformes","Avenzoariidae","Rhinozachvatkinia","calonectris",NA,"species",0,"Rhinozachvatkinia calonectris","TPT"
372,"Sarcoptiformes","Avenzoariidae","Rhinozachvatkinia","graciosa",NA,"species",0,"Rhinozachvatkinia graciosa","TPT"
373,"Sarcoptiformes","Avenzoariidae","Rhinozachvatkinia","pelecanoidi",NA,"species",0,"Rhinozachvatkinia pelecanoidi","TPT"
374,"Sarcoptiformes","Avenzoariidae","Rhinozachvatkinia","zygoloba",NA,"species",0,"Rhinozachvatkinia zygoloba","TPT"
377,"Sarcoptiformes","Avenzoariidae","Scutomegninia","ibidis",NA,"species",0,"Scutomegninia ibidis","TPT"
378,"Sarcoptiformes","Avenzoariidae","Scutomegninia","major",NA,"species",0,"Scutomegninia major","TPT"
380,"Sarcoptiformes","Avenzoariidae","Scutomegninia","africana",NA,"species",0,"Scutomegninia africana","TPT"
381,"Sarcoptiformes","Avenzoariidae","Scutomegninia","ajajana",NA,"species",0,"Scutomegninia ajajana","TPT"
382,"Sarcoptiformes","Avenzoariidae","Scutomegninia","australis",NA,"species",0,"Scutomegninia australis","TPT"
383,"Sarcoptiformes","Avenzoariidae","Scutomegninia","bicalcarata",NA,"species",0,"Scutomegninia bicalcarata","TPT"
384,"Sarcoptiformes","Avenzoariidae","Scutomegninia","carphibidis",NA,"species",0,"Scutomegninia carphibidis","TPT"
385,"Sarcoptiformes","Avenzoariidae","Scutomegninia","chathamensis",NA,"species",0,"Scutomegninia chathamensis","TPT"
386,"Sarcoptiformes","Avenzoariidae","Scutomegninia","circiniger",NA,"species",0,"Scutomegninia circiniger","TPT"
387,"Sarcoptiformes","Avenzoariidae","Scutomegninia","eudocimi",NA,"species",0,"Scutomegninia eudocimi","TPT"
388,"Sarcoptiformes","Avenzoariidae","Scutomegninia","gaudi",NA,"species",0,"Scutomegninia gaudi","TPT"
389,"Sarcoptiformes","Avenzoariidae","Scutomegninia","melanocephali",NA,"species",0,"Scutomegninia melanocephali","TPT"
390,"Sarcoptiformes","Avenzoariidae","Scutomegninia","microfalcifera",NA,"species",0,"Scutomegninia microfalcifera","TPT"
391,"Sarcoptiformes","Avenzoariidae","Scutomegninia","minuta",NA,"species",0,"Scutomegninia minuta","TPT"
392,"Sarcoptiformes","Avenzoariidae","Scutomegninia","moluccensis",NA,"species",0,"Scutomegninia moluccensis","TPT"
393,"Sarcoptiformes","Avenzoariidae","Scutomegninia","neglecta",NA,"species",0,"Scutomegninia neglecta","TPT"
394,"Sarcoptiformes","Avenzoariidae","Scutomegninia","oxyloba",NA,"species",0,"Scutomegninia oxyloba","TPT"
395,"Sarcoptiformes","Avenzoariidae","Scutomegninia","phalacrocoracis",NA,"species",0,"Scutomegninia phalacrocoracis","TPT"
396,"Sarcoptiformes","Avenzoariidae","Scutomegninia","phimosi",NA,"species",0,"Scutomegninia phimosi","TPT"
397,"Sarcoptiformes","Avenzoariidae","Scutomegninia","plataleae",NA,"species",0,"Scutomegninia plataleae","TPT"
398,"Sarcoptiformes","Avenzoariidae","Scutomegninia","pygmaea",NA,"species",0,"Scutomegninia pygmaea","TPT"
399,"Sarcoptiformes","Avenzoariidae","Scutomegninia","remipes",NA,"species",0,"Scutomegninia remipes","TPT"
400,"Sarcoptiformes","Avenzoariidae","Scutomegninia","serrulata",NA,"species",0,"Scutomegninia serrulata","TPT"
401,"Sarcoptiformes","Avenzoariidae","Scutomegninia","subantarctica",NA,"species",0,"Scutomegninia subantarctica","TPT"
402,"Sarcoptiformes","Avenzoariidae","Scutomegninia","thailandica",NA,"species",0,"Scutomegninia thailandica","TPT"
403,"Sarcoptiformes","Avenzoariidae","Scutomegninia","theristici",NA,"species",0,"Scutomegninia theristici","TPT"
405,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","caspica",NA,"species",0,"Zachvatkinia caspica","TPT"
406,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","chlidoniae",NA,"species",0,"Zachvatkinia chlidoniae","TPT"
407,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","dromae",NA,"species",0,"Zachvatkinia dromae","TPT"
408,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","hydrobatidii",NA,"species",0,"Zachvatkinia hydrobatidii","TPT"
409,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","isolata",NA,"species",0,"Zachvatkinia isolata","TPT"
410,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","issykkulica",NA,"species",0,"Zachvatkinia issykkulica","TPT"
411,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","larica",NA,"species",0,"Zachvatkinia larica","TPT"
412,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","oceanodromae",NA,"species",0,"Zachvatkinia oceanodromae","TPT"
413,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","ovata",NA,"species",0,"Zachvatkinia ovata","TPT"
414,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","oxyloba",NA,"species",0,"Zachvatkinia oxyloba","TPT"
415,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","puffini",NA,"species",0,"Zachvatkinia puffini","TPT"
416,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","stercorarii",NA,"species",0,"Zachvatkinia stercorarii","TPT"
417,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","sternae",NA,"species",0,"Zachvatkinia sternae","TPT"
418,"Sarcoptiformes","Avenzoariidae","Zachvatkinia","trouessarti",NA,"species",0,"Zachvatkinia trouessarti","TPT"
420,"Sarcoptiformes","Avenzoariidae","Zygochelifer","beeri",NA,"species",0,"Zygochelifer beeri","TPT"
421,"Sarcoptiformes","Avenzoariidae","Zygochelifer","edentulus",NA,"species",0,"Zygochelifer edentulus","TPT"
422,"Sarcoptiformes","Avenzoariidae","Zygochelifer","flammeus",NA,"species",0,"Zygochelifer flammeus","TPT"
423,"Sarcoptiformes","Avenzoariidae","Zygochelifer","longior",NA,"species",0,"Zygochelifer longior","TPT"
424,"Sarcoptiformes","Avenzoariidae","Zygochelifer","ogarinus",NA,"species",0,"Zygochelifer ogarinus","TPT"
425,"Sarcoptiformes","Avenzoariidae","Zygochelifer","plectropteri",NA,"species",0,"Zygochelifer plectropteri","TPT"
426,"Sarcoptiformes","Avenzoariidae","Zygochelifer","psalidurus",NA,"species",0,"Zygochelifer psalidurus","TPT"
427,"Sarcoptiformes","Avenzoariidae","Zygochelifer","unguiculatus",NA,"species",0,"Zygochelifer unguiculatus","TPT"
430,"Sarcoptiformes","Cytoditidae","Cytodites","amandavae",NA,"species",0,"Cytodites amandavae","TPT"
431,"Sarcoptiformes","Cytoditidae","Cytodites","arae",NA,"species",0,"Cytodites arae","TPT"
432,"Sarcoptiformes","Cytoditidae","Cytodites","faini",NA,"species",0,"Cytodites faini","TPT"
433,"Sarcoptiformes","Cytoditidae","Cytodites","geopeliae",NA,"species",0,"Cytodites geopeliae","TPT"
434,"Sarcoptiformes","Cytoditidae","Cytodites","hendrickxi",NA,"species",0,"Cytodites hendrickxi","TPT"
435,"Sarcoptiformes","Cytoditidae","Cytodites","nudus",NA,"species",0,"Cytodites nudus","TPT"
436,"Sarcoptiformes","Cytoditidae","Cytodites","psittaci",NA,"species",0,"Cytodites psittaci","TPT"
437,"Sarcoptiformes","Cytoditidae","Cytodites","psittaculae",NA,"species",0,"Cytodites psittaculae","TPT"
438,"Sarcoptiformes","Cytoditidae","Cytodites","therae",NA,"species",0,"Cytodites therae","TPT"
439,"Sarcoptiformes","Cytoditidae","Cytodites","tympanistriae",NA,"species",0,"Cytodites tympanistriae","TPT"
441,"Sarcoptiformes","Cytoditidae","Cytonyssus","andrei",NA,"species",0,"Cytonyssus andrei","TPT"
442,"Sarcoptiformes","Cytoditidae","Cytonyssus","fulicae",NA,"species",0,"Cytonyssus fulicae","TPT"
443,"Sarcoptiformes","Cytoditidae","Cytonyssus","temenuchi",NA,"species",0,"Cytonyssus temenuchi","TPT"
444,"Sarcoptiformes","Cytoditidae","Cytonyssus","troglodyti",NA,"species",0,"Cytonyssus troglodyti","TPT"
447,"Sarcoptiformes","Dermationidae","Apodicoptes","derooi",NA,"species",0,"Apodicoptes derooi","TPT"
449,"Sarcoptiformes","Dermationidae","Carcinopodacarus","polymorphus",NA,"species",0,"Carcinopodacarus polymorphus","TPT"
451,"Sarcoptiformes","Dermationidae","Dermation","bihamatum",NA,"species",0,"Dermation bihamatum","TPT"
452,"Sarcoptiformes","Dermationidae","Dermation","lateralli",NA,"species",0,"Dermation lateralli","TPT"
454,"Sarcoptiformes","Dermationidae","Neodermation","anatum",NA,"species",0,"Neodermation anatum","TPT"
455,"Sarcoptiformes","Dermationidae","Neodermation","belonopteri",NA,"species",0,"Neodermation belonopteri","TPT"
457,"Sarcoptiformes","Dermationidae","Paddacoptes","amadinae",NA,"species",0,"Paddacoptes amadinae","TPT"
458,"Sarcoptiformes","Dermationidae","Paddacoptes","bispinosa",NA,"species",0,"Paddacoptes bispinosa","TPT"
459,"Sarcoptiformes","Dermationidae","Paddacoptes","columbigallinae",NA,"species",0,"Paddacoptes columbigallinae","TPT"
460,"Sarcoptiformes","Dermationidae","Paddacoptes","erythrurae",NA,"species",0,"Paddacoptes erythrurae","TPT"
461,"Sarcoptiformes","Dermationidae","Paddacoptes","paddae",NA,"species",0,"Paddacoptes paddae","TPT"
462,"Sarcoptiformes","Dermationidae","Paddacoptes","talpacoti",NA,"species",0,"Paddacoptes talpacoti","TPT"
463,"Sarcoptiformes","Dermationidae","Paddacoptes","uncinatus",NA,"species",0,"Paddacoptes uncinatus","TPT"
465,"Sarcoptiformes","Dermationidae","Paradermation","colii",NA,"species",0,"Paradermation colii","TPT"
466,"Sarcoptiformes","Dermationidae","Paradermation","intercalatum",NA,"species",0,"Paradermation intercalatum","TPT"
467,"Sarcoptiformes","Dermationidae","Paradermation","richmondenae",NA,"species",0,"Paradermation richmondenae","TPT"
469,"Sarcoptiformes","Dermationidae","Passeroptes","aegithalos",NA,"species",0,"Passeroptes aegithalos","TPT"
470,"Sarcoptiformes","Dermationidae","Passeroptes","ampeliceps",NA,"species",0,"Passeroptes ampeliceps","TPT"
471,"Sarcoptiformes","Dermationidae","Passeroptes","cephalotes",NA,"species",0,"Passeroptes cephalotes","TPT"
472,"Sarcoptiformes","Dermationidae","Passeroptes","cercopis",NA,"species",0,"Passeroptes cercopis","TPT"
473,"Sarcoptiformes","Dermationidae","Passeroptes","cyanerpis",NA,"species",0,"Passeroptes cyanerpis","TPT"
474,"Sarcoptiformes","Dermationidae","Passeroptes","cyanodermae",NA,"species",0,"Passeroptes cyanodermae","TPT"
475,"Sarcoptiformes","Dermationidae","Passeroptes","dermicola",NA,"species",0,"Passeroptes dermicola","TPT"
476,"Sarcoptiformes","Dermationidae","Passeroptes","eulabis",NA,"species",0,"Passeroptes eulabis","TPT"
477,"Sarcoptiformes","Dermationidae","Passeroptes","formosus",NA,"species",0,"Passeroptes formosus","TPT"
478,"Sarcoptiformes","Dermationidae","Passeroptes","garrulax",NA,"species",0,"Passeroptes garrulax","TPT"
479,"Sarcoptiformes","Dermationidae","Passeroptes","gaudi",NA,"species",0,"Passeroptes gaudi","TPT"
480,"Sarcoptiformes","Dermationidae","Passeroptes","geopeliae",NA,"species",0,"Passeroptes geopeliae","TPT"
481,"Sarcoptiformes","Dermationidae","Passeroptes","hippolais",NA,"species",0,"Passeroptes hippolais","TPT"
482,"Sarcoptiformes","Dermationidae","Passeroptes","hirundiphilus",NA,"species",0,"Passeroptes hirundiphilus","TPT"
483,"Sarcoptiformes","Dermationidae","Passeroptes","inermis",NA,"species",0,"Passeroptes inermis","TPT"
484,"Sarcoptiformes","Dermationidae","Passeroptes","lamprocolii",NA,"species",0,"Passeroptes lamprocolii","TPT"
485,"Sarcoptiformes","Dermationidae","Passeroptes","lamprotornis",NA,"species",0,"Passeroptes lamprotornis","TPT"
486,"Sarcoptiformes","Dermationidae","Passeroptes","latior",NA,"species",0,"Passeroptes latior","TPT"
487,"Sarcoptiformes","Dermationidae","Passeroptes","lioparis",NA,"species",0,"Passeroptes lioparis","TPT"
488,"Sarcoptiformes","Dermationidae","Passeroptes","lophophaps",NA,"species",0,"Passeroptes lophophaps","TPT"
489,"Sarcoptiformes","Dermationidae","Passeroptes","motacillae",NA,"species",0,"Passeroptes motacillae","TPT"
490,"Sarcoptiformes","Dermationidae","Passeroptes","myrmecocichlae",NA,"species",0,"Passeroptes myrmecocichlae","TPT"
491,"Sarcoptiformes","Dermationidae","Passeroptes","oenanthe",NA,"species",0,"Passeroptes oenanthe","TPT"
492,"Sarcoptiformes","Dermationidae","Passeroptes","periparus",NA,"species",0,"Passeroptes periparus","TPT"
493,"Sarcoptiformes","Dermationidae","Passeroptes","picae",NA,"species",0,"Passeroptes picae","TPT"
494,"Sarcoptiformes","Dermationidae","Passeroptes","poecilorhynchus",NA,"species",0,"Passeroptes poecilorhynchus","TPT"
495,"Sarcoptiformes","Dermationidae","Passeroptes","suylviae",NA,"species",0,"Passeroptes suylviae","TPT"
496,"Sarcoptiformes","Dermationidae","Passeroptes","temenuchi",NA,"species",0,"Passeroptes temenuchi","TPT"
497,"Sarcoptiformes","Dermationidae","Passeroptes","turdoides",NA,"species",0,"Passeroptes turdoides","TPT"
498,"Sarcoptiformes","Dermationidae","Passeroptes","viduicola",NA,"species",0,"Passeroptes viduicola","TPT"
500,"Sarcoptiformes","Dermationidae","Pelicanoptes","onocrotali",NA,"species",0,"Pelicanoptes onocrotali","TPT"
502,"Sarcoptiformes","Dermationidae","Psittophagoides","agapornis",NA,"species",0,"Psittophagoides agapornis","TPT"
503,"Sarcoptiformes","Dermationidae","Psittophagoides","aymarae",NA,"species",0,"Psittophagoides aymarae","TPT"
504,"Sarcoptiformes","Dermationidae","Psittophagoides","bortogeris",NA,"species",0,"Psittophagoides bortogeris","TPT"
506,"Sarcoptiformes","Dermationidae","Rivoltasia","bifurcata",NA,"species",0,"Rivoltasia bifurcata","TPT"
507,"Sarcoptiformes","Dermationidae","Rivoltasia","cortunicola","bambuiscolae","subspecies",0,"Rivoltasia cortunicola bambuiscolae","TPT"
508,"Sarcoptiformes","Dermationidae","Rivoltasia","coturnicola",NA,"species",0,"Rivoltasia coturnicola","TPT"
509,"Sarcoptiformes","Dermationidae","Rivoltasia","hylandi",NA,"species",0,"Rivoltasia hylandi","TPT"
510,"Sarcoptiformes","Dermationidae","Rivoltasia","major",NA,"species",0,"Rivoltasia major","TPT"
512,"Sarcoptiformes","Dermationidae","Trochiloptes","cephalotes",NA,"species",0,"Trochiloptes cephalotes","TPT"
513,"Sarcoptiformes","Dermationidae","Trochiloptes","johnstoni",NA,"species",0,"Trochiloptes johnstoni","TPT"
514,"Sarcoptiformes","Dermationidae","Trochiloptes","trouesartii",NA,"species",0,"Trochiloptes trouesartii","TPT"
517,"Sarcoptiformes","Dermoglyphidae","Dermoglyphus","arami",NA,"species",0,"Dermoglyphus arami","TPT"
518,"Sarcoptiformes","Dermoglyphidae","Dermoglyphus","columbae",NA,"species",0,"Dermoglyphus columbae","TPT"
519,"Sarcoptiformes","Dermoglyphidae","Dermoglyphus","elongatus",NA,"species",0,"Dermoglyphus elongatus","TPT"
520,"Sarcoptiformes","Dermoglyphidae","Dermoglyphus","giganteus",NA,"species",0,"Dermoglyphus giganteus","TPT"
521,"Sarcoptiformes","Dermoglyphidae","Dermoglyphus","gonimosikyus",NA,"species",0,"Dermoglyphus gonimosikyus","TPT"
522,"Sarcoptiformes","Dermoglyphidae","Dermoglyphus","passerinus",NA,"species",0,"Dermoglyphus passerinus","TPT"
523,"Sarcoptiformes","Dermoglyphidae","Dermoglyphus","vermicularis",NA,"species",0,"Dermoglyphus vermicularis","TPT"
525,"Sarcoptiformes","Dermoglyphidae","Nealges","poppei",NA,"species",0,"Nealges poppei","TPT"
527,"Sarcoptiformes","Dermoglyphidae","Neumanella","apodemagta",NA,"species",0,"Neumanella apodemagta","TPT"
528,"Sarcoptiformes","Dermoglyphidae","Neumanella","astacus",NA,"species",0,"Neumanella astacus","TPT"
529,"Sarcoptiformes","Dermoglyphidae","Neumanella","chelifer",NA,"species",0,"Neumanella chelifer","TPT"
530,"Sarcoptiformes","Dermoglyphidae","Neumanella","crypturella",NA,"species",0,"Neumanella crypturella","TPT"
531,"Sarcoptiformes","Dermoglyphidae","Neumanella","tataupai",NA,"species",0,"Neumanella tataupai","TPT"
532,"Sarcoptiformes","Dermoglyphidae","Neumanella","tinamidarum",NA,"species",0,"Neumanella tinamidarum","TPT"
534,"Sarcoptiformes","Dermoglyphidae","Paralges","alwari",NA,"species",0,"Paralges alwari","TPT"
535,"Sarcoptiformes","Dermoglyphidae","Paralges","leptocengtrus",NA,"species",0,"Paralges leptocengtrus","TPT"
536,"Sarcoptiformes","Dermoglyphidae","Paralges","microtrichus",NA,"species",0,"Paralges microtrichus","TPT"
537,"Sarcoptiformes","Dermoglyphidae","Paralges","pachycnemis",NA,"species",0,"Paralges pachycnemis","TPT"
539,"Sarcoptiformes","Dermoglyphidae","Tinamoglyphus","parvus",NA,"species",0,"Tinamoglyphus parvus","TPT"
543,"Sarcoptiformes","Epidermoptidae","Epidermoptes","alectoris",NA,"species",0,"Epidermoptes alectoris","TPT"
544,"Sarcoptiformes","Epidermoptidae","Epidermoptes","bilobatus",NA,"species",0,"Epidermoptes bilobatus","TPT"
545,"Sarcoptiformes","Epidermoptidae","Epidermoptes","francolini",NA,"species",0,"Epidermoptes francolini","TPT"
546,"Sarcoptiformes","Epidermoptidae","Epidermoptes","odontophori",NA,"species",0,"Epidermoptes odontophori","TPT"
547,"Sarcoptiformes","Epidermoptidae","Epidermoptes","perdicicola",NA,"species",0,"Epidermoptes perdicicola","TPT"
548,"Sarcoptiformes","Epidermoptidae","Epidermoptes","phasianus",NA,"species",0,"Epidermoptes phasianus","TPT"
550,"Sarcoptiformes","Epidermoptidae","Metamicrolichus","asturi",NA,"species",0,"Metamicrolichus asturi","TPT"
551,"Sarcoptiformes","Epidermoptidae","Metamicrolichus","giganteus",NA,"species",0,"Metamicrolichus giganteus","TPT"
552,"Sarcoptiformes","Epidermoptidae","Metamicrolichus","islandicus",NA,"species",0,"Metamicrolichus islandicus","TPT"
553,"Sarcoptiformes","Epidermoptidae","Metamicrolichus","nudus",NA,"species",0,"Metamicrolichus nudus","TPT"
